"x"
"1",-2.10240763297842
"2",-6.57772384899056
"3",-1.39253120115126
"4",-6.60623743906444
"5",-3.53839368210278
"6",-5.06574315456529
"7",-3.22683847412711
"8",-3.99692712471679
"9",1.24642756411635
"10",15.3471502099295
"11",1888.14940289864
