"x"
"1",-2.14837931123288
"2",-6.56524502693786
"3",-1.31782072014064
"4",-7.25788401180123
"5",-3.36710409426639
"6",-5.19059371323788
"7",-3.32938620666609
"8",-3.99650384464821
"9",0.0899779169881847
"10",-41.3587332386573
"11",1720.22765407568
